_id,text
ObjectId(5cafcd1972d501346cb8f5d9),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcd1b72d501346cb8f5dc),"RT @SocialistVoice: CO2 variations from plants overwhelmed by traffic emissions

Fossil fuel emissions are exceeding what natural systems c…"
ObjectId(5cafcd1d72d501346cb8f5df),"RT @CRINwire: Students have a right to protest, schools must respect it. Read about why we're supporting the #FridaysForFuture movement and…"
ObjectId(5cafcd2072d501346cb8f5e2),"@LiberalAus @Alberto99444121
One of the key concerns for ""youth"" these days is #climatechange 
https://t.co/U3tljjfYTq"
ObjectId(5cafcd2172d501346cb8f5e5),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcd2272d501346cb8f5e8),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafcd2572d501346cb8f5eb),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcd2572d501346cb8f5ee),"RT @palmer_kalle: Reading @ArchipelagoHope for my fall semester project design, gaining insight and inspiration for my high school biology…"
ObjectId(5cafcd2872d501346cb8f5f1),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcd2b72d501346cb8f5f4),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcd2c72d501346cb8f5f7),"RT @SocialistVoice: CO2 variations from plants overwhelmed by traffic emissions

Fossil fuel emissions are exceeding what natural systems c…"
ObjectId(5cafcd2e72d501346cb8f5fa),"RT @AleZ2016: RUSIA: Alarming situation!!!! Polar Bears are forced to search for food on land, as the product of ice melting in Novaya Isla…"
ObjectId(5cafcd2f72d501346cb8f5fd),RT @CAFODSchools: It’s fantastic to see young people taking action on tackling #climatechange. If you want to know more about the ways you…
ObjectId(5cafcd3672d501346cb8f600),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcd3b72d501346cb8f603),"RT @AllanMargolin: As Donald denies #climatechange &amp; rising seas, NYC moves ahead with its own #GreenNewDeal https://t.co/LrYdekB1X3 via @H…"
ObjectId(5cafcd4272d501346cb8f606),"RT @NZScienceLearn: Looking for an interesting #citsci angle for a unit on #ClimateChange, fossils or plants? Fossil Atmospheres could be t…"
ObjectId(5cafcd4472d501346cb8f609),RT @SBBONTOI: Арктикийн газрын зургийг дээрээс нь харахад сонин юм байна шүү https://t.co/RCHdJjDucb
ObjectId(5cafcd4672d501346cb8f60c),https://t.co/npkVtKBvhd
ObjectId(5cafcd4872d501346cb8f60f),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcd4a72d501346cb8f612),RT @WCELaw: New info from US Congressional Budget Office paints a clearer picture of increasing #climate costs. Will Canadians see similar…
ObjectId(5cafcd4b72d501346cb8f615),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafcd5672d501346cb8f618),RT @EkongMakoy: The weather is unexplainable here. Should've been hot and humid these days but i can still manage to walk to my flat from w…
ObjectId(5cafcd5772d501346cb8f61b),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcd5872d501346cb8f61e),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcd5a72d501346cb8f621),"RT @ar15m4mid: @SKYRIDER4538 #ClimateChange is wealth redistribution on a global scale. 
In fact I cannot think of any agenda or policies t…"
ObjectId(5cafcd5b72d501346cb8f624),"RT @JohnDelaney: On combating #climatechange and creating #universalhealthcare, it's important to not only have the right goals, but also t…"
ObjectId(5cafcd5b72d501346cb8f627),"RT @MikeHudema: Pakistan is planting 10 billion trees. To fight #climatechange with forests. 

We have the solutions, there is no time to w…"
ObjectId(5cafcd6172d501346cb8f62a),"RT @affluencekana: ジュゴンとウミガメがいっしょに泳ぐ姿

どちらも生態系を守る大切な生き物

こんな海をなくしたくない

#エコシステム #沖縄ジュゴン #地球温暖化 #絶滅危惧種
#英語 #リーダーシップ #環境保護
#Dugong #seaturtle…"
ObjectId(5cafcd6672d501346cb8f62d),"RT @ar15m4mid: @SKYRIDER4538 #ClimateChange is wealth redistribution on a global scale. 
In fact I cannot think of any agenda or policies t…"
ObjectId(5cafcd6872d501346cb8f630),RT @jan_morgan: April 20 I'm not scheduled to be in #NYC for this outstanding &amp; critically important event. May just HAVE TO change my plan…
ObjectId(5cafcd6c72d501346cb8f633),"RT @wildernews: #Bill10 will be passed into law today. It gives huge new tax breaks to #LNG producers.

You can show the gov. you won’t sta…"
ObjectId(5cafcd6d72d501346cb8f636),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcd6f72d501346cb8f639),I love this idea. #ScottMorrison The way of the future but it can be our reality now. #SmarterIdeas #Bikes 🚲🛴🛹🏢🏣🏥🚲
ObjectId(5cafcd7572d501346cb8f63c),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcd7772d501346cb8f63f),"RT @worldnewsdotcom: New #EPA Chief Says #ClimateChange Is Not Top Priority
https://t.co/LhAcQfPPNe
#AndrewWheeler #Trump #Oil #Gas #CleanW…"
ObjectId(5cafcd7a72d501346cb8f642),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcd7b72d501346cb8f645),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcd7d72d501346cb8f648),Breaking News: The Libs have a plan for a healthy Port Philip Bay. Wonder if declaring a #ClimateEmergency or… https://t.co/IRLn8nKyiO
ObjectId(5cafcd7e72d501346cb8f64b),"@steph93065 @AOC .@AOC. Daily incoherent meltdowns. ""#GlobalWarming"" every time her pea brain send air out of her mouth."
ObjectId(5cafcd7f72d501346cb8f64e),@SkyNewsAust @TonyAbbottMHR @zalisteggall https://t.co/LxwWIHx1Ix
ObjectId(5cafcd8072d501346cb8f651),"RT @ElizHarball: Followers in the lower 48, please listen to this story. https://t.co/fhjy63oWCf"
ObjectId(5cafcd8572d501346cb8f654),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcd8872d501346cb8f657),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcd8c72d501346cb8f65a),RT @pinkk9lover: 🤣😂Einstein @AOC has solved the reason behind the border invasion . It has nothing to do with communist dictators nor #Soci…
ObjectId(5cafcd9172d501346cb8f65d),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafcd9172d501346cb8f660),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcd9272d501346cb8f663),Shaking my head at the @GOP and the Trump Administration for making this HUGE mistake! #TrumpMakingAmericaWorse… https://t.co/AMpLAJ5QI7
ObjectId(5cafcd9472d501346cb8f666),The impacts of climate change on infrastructure isn’t something that starts happening in 2080. It’s happening now 👇
ObjectId(5cafcd9572d501346cb8f669),RT @JayFamiglietti: 'Mountain snow still not enough to end Colorado River drought.' It's time to come to terms with the need to use less wa…
ObjectId(5cafcda072d501346cb8f66c),What an ass 🤥
ObjectId(5cafcda472d501346cb8f66f),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcda572d501346cb8f672),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcda772d501346cb8f675),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcdaa72d501346cb8f678),"RT @presscoreca: McCall MacBain linked to 36 page report: ""Elections Canada Complaint Regarding Foreign Influence in the 2015 Canadian Elec…"
ObjectId(5cafcdac72d501346cb8f67b),It was a pleasure having @nikkipava join us for our webinar series!
ObjectId(5cafcdb272d501346cb8f67e),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcdb272d501346cb8f681),RT @AOC: Sec. John Kerry: “Congresswoman Ocasio-Cortez  has in fact offered more leadership in one day or in one week than President Trump…
ObjectId(5cafcdb372d501346cb8f684),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcdb472d501346cb8f687),"RT @AllanMargolin: Extreme #HeatWaves Growing MORE Common with #ClimateChange https://t.co/bPT1FKm4mO via @insideclimate &amp; @Patbagley 

@Ch…"
ObjectId(5cafcdbc72d501346cb8f68a),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcdbc72d501346cb8f68d),"A long, hot summer, with no rainy season, has meant small pineapple... #whatsonthemenu #breakfast #pineapple… https://t.co/PQmibkmFGb"
ObjectId(5cafcdbc72d501346cb8f690),"RT @friends_earth: Surprised? Government confirms UK will miss carbon targets by an even wider margin. 

A day after @theresa_may defended…"
ObjectId(5cafcdbd72d501346cb8f693),@WWF @ourplanet So what do you want citizens to DO to help? Gotta give people something actionable to channel their… https://t.co/PsvfrY1uIk
ObjectId(5cafcdc072d501346cb8f696),"RT @RashidaTlaib: Actions matter especially when folks try to tell us via press releases that they care about our air, public health and en…"
ObjectId(5cafcdc072d501346cb8f699),RT @RepRobinKelly: Busy day at the @HouseDemocrats Issue Conference discussing everything from healthcare access and trade policy to educat…
ObjectId(5cafcdc372d501346cb8f69c),RT @GailGatton: So grateful that #waleg passed #100PercentClean today. What a great day! Many thanks to #climatechampions @joefitzgibbon @G…
ObjectId(5cafcdc872d501346cb8f69f),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcdcc72d501346cb8f6a2),"We need bold &amp; equitable action to reduce our #CarbonFootprint &amp; fight #ClimateChange.

The Driving America Forward… https://t.co/Cri7KLgCLI"
ObjectId(5cafcdcd72d501346cb8f6a5),RT @SenWhitehouse: Americans recognize that their voices are being stymied by big special interests in Congress. On issues from climate cha…
ObjectId(5cafcdd172d501346cb8f6a8),"RT @FP_Champagne: ""When tides rise and fires burn, we see the havoc nature can wreak.

Two weeks ago, our government partnered with the #To…"
ObjectId(5cafcdd272d501346cb8f6ab),"RT @SKYRIDER4538: For the love of everything holy .... just stop 😆
I’m an immigrant, and I can assure you I didn’t leave my country of birt…"
ObjectId(5cafcddc72d501346cb8f6ae),RT @RealJamesWoods: #ClimateChange and #Racism are the most tired tropes of this election cycle. I simply say #yawn every time some tired o…
ObjectId(5cafcde172d501346cb8f6b1),"#ClimateChange is real, but carbon tax won't stop it. Technology is what we need. #ClimateActionNow
🌍🌎🌏🗺️🌡️⛈️🌪️🌈🌀⚡"
ObjectId(5cafcde272d501346cb8f6b4),"RT @affluencekana: ジュゴンとウミガメがいっしょに泳ぐ姿

どちらも生態系を守る大切な生き物

こんな海をなくしたくない

#エコシステム #沖縄ジュゴン #地球温暖化 #絶滅危惧種
#英語 #リーダーシップ #環境保護
#Dugong #seaturtle…"
ObjectId(5cafcdec72d501346cb8f6b7),RT @ICLEIAfrica: #Wearein #Accra #Ghana for a strategic meeting with DEVCO &amp; @UCLGAfrica to discuss the future of the Covenant of Mayors in…
ObjectId(5cafcdf572d501346cb8f6ba),"RT @MikeHudema: Norway is banning cars from the centre of Oslo. 
Parking spaces are to be replaced with flower beds. 🌸 
60km of cycle lanes…"
ObjectId(5cafcdf972d501346cb8f6bd),RT @startmyquest: I love this. Older generations often accused of turning blind eye or just 'not getting' #ClimateChange - but these guys g…
ObjectId(5cafcdfb72d501346cb8f6c0),https://t.co/npkVtKBvhd
ObjectId(5cafcdfb72d501346cb8f6c3),"RT @bluevision_en: Can the blue planet turn even bluer, sabia? #GlobalWarming #ClimaticChange #Earth 

Check it out: https://t.co/1iazavCME…"
ObjectId(5cafcdfc72d501346cb8f6c6),"RT @TT_Liverpool: @CathyWilson70 We maintain that this isn't a party political issue, and by that we mean that every politician should be w…"
ObjectId(5cafcdfc72d501346cb8f6c9),"""You’d think this would elicit a response at least on the scale of a global threat like we saw with the Second Worl… https://t.co/PMhw4a49bQ"
ObjectId(5cafcdfc72d501346cb8f6cc),"RT @SenWhitehouse: “The study finds that over a twenty year period, networks of actors promulgating scientific misinformation about #climat…"
ObjectId(5cafcdfd72d501346cb8f6cf),"RT @BrianMAGAswagga: There he is!!!
U up here visiting #MinneSnowta liddle @algore for Spring break???
#GlobalWarming is a big fat #Hoax 
#…"
ObjectId(5cafce0072d501346cb8f6d2),We must support honest science &amp; honest scientists...we can no longer accept these levels of dishonesty given the e… https://t.co/sE5X1ZY1I4
ObjectId(5cafce0472d501346cb8f6d5),"STOP Ignoring Climate Change: https://t.co/lgTSbzVLtW
#climatechange #climateaction"
ObjectId(5cafce0572d501346cb8f6d8),Stanford scholars show how machine learning can help environmental monitoring and enforcement… https://t.co/7loWckqV35
ObjectId(5cafce0972d501346cb8f6db),"RT @BrianMAGAswagga: G'mornin friends from lovely ❄#MinneSnowta❄
Ahhhhhh🌱🌷Springtime🌼🌻🌞
What's the saying? 🤔
April showers, FREEZES-TH outt…"
